cluster_id,firing_rate,presence_ratio,isi_viol,num_viol,amplitude_cutoff,isolation_distance,contam_rate,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
12,12.80480900955763,0.99,0.02233042194397805,30.0,0.02951768143304461,109.54864699975722,5.254953063113281,0.00025383094931358453,5.3575399476961,0.9886666666666667,0.0005148366563699335,0.1127733688551965,1.76,15.98,complete_session,complete_session,10,1.999857207694888,0.6180904522613064,0.3159128978224455,0.3192828000442551,0.324664480448301,-0.02709065427424,150.81890293809235,150.0,0.3139507059105052,0.9418521177315144
13,0.11291795893173834,0.95,0.0,0.0,0.5,39.020675310026455,0.0,0.0044846440032758625,3.0471393005594485,0.0,0.00013340003335000835,-0.011092911700703102,4.44,4.44,complete_session,complete_session,10,1.7523694142716728,0.6455611390284758,0.3296482412060301,0.3183736331770783,0.3250468941163674,-0.0067655436240896,146.02897703185562,165.0,0.5777565074047486,0.6409826912339471
14,1.1042325983906038,0.99,1.0,6.0,0.5,53.97421349442953,5.743881616391576,0.004593611634571491,3.830589369331115,0.35714285714285715,0.0021788683293108074,0.022345010392171842,8.28,88.74,complete_session,complete_session,7,1.480980873605806,0.7417085427135679,0.3983249581239531,0.4157981686621345,0.1881532862336877,-0.0391436732355681,120.1117081250929,165.0,0.8851665736087849,0.3662758235622561
15,0.015755994269544882,0.32,0.0,0.0,0.5,53756805614424.01,1.0,,4.709937531205311,0.0,0.0,,,0.0,complete_session,complete_session,11,1.7034622293252657,0.5631490787269682,0.1785594639865997,0.2898941206165009,0.7218671167837776,-0.0487989657003308,190.20504421657984,210.0,4.145576366681895,-7.090053441812236
16,14.388724100154377,0.99,0.0005766601340435606,1.0,0.004186487447854997,132.31547386423642,0.0692045965610519,2.9996100355606355e-05,6.620344923426544,1.0,0.0,0.32110857343485033,6.85,64.95,complete_session,complete_session,12,7.583872101658768,0.3021775544388609,0.0824120603015075,2.963825420871184,2.078832631268116,-0.3598328218194894,586.4509727914211,30.0,0.0,0.9156895589056404
18,15.035157531713205,0.99,0.005306507029827656,10.0,0.008023363098927993,200.35581053033607,5.9031125165277345,2.601172258250777e-13,11.511825968015781,1.0,0.0,0.4088462310259705,1.25,6.48,complete_session,complete_session,13,8.12213369061982,0.6180904522613064,0.2472361809045225,0.2489961951830185,1.370844369842229,-0.0991382887180718,619.3025049027018,75.0,0.5494137353433841,0.0
20,16.252308089035548,0.99,0.0036270366668215703,8.0,0.020395146642996378,137.66270653389637,1.350242794228975,3.349432306388917e-05,5.966215033134358,0.9986666666666667,0.0017234206929339752,0.08142971892784855,1.55,14.18,complete_session,complete_session,14,3.4393433956794577,0.5356783919597989,0.2472361809045225,0.3842340880311703,0.5679359629157803,-0.0494299541709504,250.42980482729425,105.0,0.4578447794528202,-0.274706867671692
21,0.5151334793126202,0.99,0.0,0.0,0.11271172091427141,31.52762477012537,1.590765005373601,0.039026494973451495,3.165985099298453,0.18666666666666668,0.0002005012531328321,0.08142971892784855,11.54,107.08,complete_session,complete_session,14,2.9862960777406324,0.6592964824120602,0.2609715242881072,0.2439241674357082,0.6035008867089445,-0.0306266481863385,257.9745695829796,120.0,0.7848767647762624,0.0
22,25.66213800001374,0.99,0.00181517018291949,10.0,0.00353672207621868,232.34966183869943,1.0799318148294694,3.084487453222064e-08,9.77622833935567,0.9993333333333333,9.911785112498761e-05,0.23581762044673119,1.03,7.07,complete_session,complete_session,14,6.857264876042927,0.5906197654941373,0.2884422110552763,0.2804273698093677,1.069455386869802,-0.0811089625562445,466.9396690199793,90.0,0.4578447794528202,9.411477191714448e-18
24,0.5287011410447283,0.99,0.0,0.0,0.5,50.026908668733945,1.081565435010859,0.002832555050925652,3.589903769680043,0.19696969696969696,0.0005679160820471704,0.0007413824188579875,8.34,82.62,complete_session,complete_session,17,2.092534572468388,0.5768844221105527,0.2609715242881072,0.3426712285193284,0.3536404528433923,-0.0039552071252678,149.63465810611547,105.0,0.7848767647762627,0.0
25,0.06346164358566689,0.7,0.0,0.0,0.5,58.37723099155403,0.0,0.00016009827767042703,4.9316621863499055,0.0,0.0,,,0.0,complete_session,complete_session,17,1.99297596137322,0.5906197654941374,0.2609715242881072,0.2718739007583785,0.4016367339948631,-0.0108060968928719,165.59469288793105,60.0,0.4578447794528201,-1.3735343383584602
26,6.633711253985883,0.99,0.0,0.0,0.005954133411064987,151.7229106259796,0.3550751911991392,3.966433497740812e-05,5.871938917849804,0.994232987312572,0.0005492053684824769,0.00586176623430823,1.63,16.35,complete_session,complete_session,16,2.604695428822167,0.7005025125628142,0.2884422110552763,0.311580411621872,0.4030896933447444,-0.0465668882685728,187.2951974345662,120.0,2.2499800590252854,0.5494137353433831
27,5.136454131871632,0.99,0.0,0.0,0.005519044131171138,104.21100797777996,0.31467879495585954,3.607139894575351e-05,6.772122409533128,0.9973226238286479,0.0003076607527433084,0.14617128839424873,1.58,13.0,complete_session,complete_session,19,3.731371583199006,0.7279731993299832,0.2472361809045225,0.2973889323417464,0.624158079462192,-0.0395601252826437,274.5138843122923,90.0,2.1976549413735342,0.0
